scope,ideology,phrase,ngram_n,discovery_log_odds,confirmation_log_odds,same_direction,target_confirmation_df,other_confirmation_df,target_confirmation_rate,other_confirmation_rate,odds_ratio,p_value,q_value_bh,confirmed_q05
model::Qwen3-8B_no_think,authoritarian_left,confronting,1,2.0923218995076827,0.45460469000153214,True,75,144,0.014285714285714285,0.009142857142857144,1.5706521739130435,0.001321054923027807,0.0013828115556083753,True
model::Qwen3-8B_no_think,authoritarian_left,solidarity and the,3,2.589671546225798,2.8196350757493143,True,19,3,0.003619047619047619,0.00019047619047619048,19.06537946855286,2.4315145722058106e-09,2.8524601473485023e-09,False
model::Qwen3-8B_no_think,authoritarian_left,protect vulnerable populations,3,3.0268878929605867,2.200405342764845,True,19,6,0.003619047619047619,0.00038095238095238096,9.530873637927739,1.2463384224416647e-07,1.3923303417732265e-07,False
model::Qwen3-8B_no_think,authoritarian_left,prevention of harm,3,3.3053497179553784,2.1371841911032217,True,15,5,0.002857142857142857,0.00031746031746031746,9.022922636103152,3.7679571897606006e-06,4.11122447611591e-06,False
model::Qwen3-8B_no_think,authoritarian_left,reflects capitalist,2,2.278203480766127,1.903184234229574,True,14,6,0.0026666666666666666,0.00038095238095238096,7.016042780748663,2.9230051611418515e-05,3.142688221269423e-05,False
model::Qwen3-8B_no_think,authoritarian_left,public health safety,3,3.479037673189424,1.8269022343130734,True,15,7,0.002857142857142857,0.00044444444444444447,6.444126074498567,2.4429269949956275e-05,2.632023854440896e-05,False
model::Qwen3-8B_no_think,authoritarian_left,health safety,2,2.8189179086395804,1.823418508501156,True,17,8,0.0032380952380952383,0.0005079365079365079,6.392461303267724,7.2620413883246956e-06,7.90687381604063e-06,False
model::Qwen3-8B_no_think,authoritarian_left,all individuals including,3,2.0923218995076827,1.215376929556335,True,18,16,0.0034285714285714284,0.0010158730158730158,3.383170871559633,0.0004356278306857214,0.00045692124807158145,False
model::Qwen3-8B_no_think,authoritarian_left,from exploitation,2,2.3153613160901294,0.7047631221229498,True,16,24,0.0030476190476190477,0.0015238095238095239,2.003056935422239,0.026127443989605956,0.026697685822712435,False
model::Qwen3-8B_no_think,authoritarian_left,those who can,3,2.2046660106581086,0.3286069756238801,True,15,33,0.002857142857142857,0.0020952380952380953,1.3646783016410524,0.19963965078243331,0.20159690226069246,False
model::Qwen3-8B_no_think,authoritarian_left,of global,2,2.703439786464961,0.1957218125353002,True,41,102,0.00780952380952381,0.0064761904761904765,1.2075028513997268,0.17797585870760393,0.18007380596152459,False
model::Qwen3-8B_no_think,authoritarian_left,just those who,3,2.5071939791470754,-0.13529413226038223,False,18,63,0.0034285714285714284,0.004,0.856651376146789,0.7567564124586343,0.7597067298561339,False
model::Qwen3-8B_no_think,authoritarian_left,just those,2,2.056746045894209,-0.2016269013104912,False,19,71,0.003619047619047619,0.004507936507936508,0.8021006943976995,0.8352895880963748,0.8369146651160175,False
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right's,2,7.194400588428983,7.720042757106986,True,350,0,0.06666666666666667,0.0,inf,2.403527535261414e-215,5.6264394575437635e-214,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right political,3,7.480572306094772,7.704654909945855,True,345,0,0.06571428571428571,0.0,inf,3.18753855173837e-212,6.839926475605252e-211,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right believe,3,7.313156697472068,7.421126281798007,True,264,0,0.05028571428571429,0.0,inf,7.178648008209641e-162,9.991901957372879e-161,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right ideologies,3,7.148363613413917,7.405086047408356,True,260,0,0.049523809523809526,0.0,inf,2.1442339002317275e-159,2.8314883554342045e-158,True
model::Qwen3-8B_no_think,authoritarian_right,right ideologies,2,4.950809777318498,7.405086047408356,True,260,0,0.049523809523809526,0.0,inf,2.1442339002317275e-159,2.8314883554342045e-158,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right thinkers,3,6.447044540386111,7.263042627830211,True,227,0,0.043238095238095235,0.0,inf,5.1483417166972185e-139,5.891991075775706e-138,True
model::Qwen3-8B_no_think,authoritarian_right,the authoritarian right's,3,6.596155106388036,7.162021162894229,True,206,0,0.03923809523809524,0.0,inf,4.403600871416553e-126,4.4467734289794606e-125,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right often,3,6.8154131960996756,7.120925221191045,True,198,0,0.037714285714285714,0.0,inf,3.653974541381602e-121,3.301398050546535e-120,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right's emphasis,3,6.466875463001692,7.099776910057852,True,194,0,0.03695238095238095,0.0,inf,1.0487739330622066e-118,9.15455212757689e-118,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right typically,3,6.942237020913105,7.022310637062461,True,180,0,0.03428571428571429,0.0,inf,4.1229108091723554e-110,3.3703159789266077e-109,True
model::Qwen3-8B_no_think,authoritarian_right,right ideologies often,3,6.542670783246379,6.945002641891481,True,167,0,0.03180952380952381,0.0,inf,3.8411350707335e-102,2.786175438630637e-101,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right supporters,3,6.613400610442182,6.907344840111893,True,161,0,0.030666666666666665,0.0,inf,1.815072790653017e-98,1.22995064103461e-97,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right standpoint,3,5.97426907260446,6.703740509408027,True,132,0,0.025142857142857144,0.0,inf,9.682608120726726e-81,5.3618743894346916e-80,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right tends,3,5.892326714211014,6.648096968689958,True,125,0,0.023809523809523808,0.0,inf,1.8066083648609477e-76,9.793719030561979e-76,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right values,3,6.2732821719706635,6.489776357338209,True,107,0,0.02038095238095238,0.0,inf,1.6777776248895864e-65,7.646508644408291e-65,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right generally,3,6.005307615569289,6.195307080141064,True,80,0,0.015238095238095238,0.0,inf,4.344110166782464e-49,1.4433656360599798e-48,True
model::Qwen3-8B_no_think,authoritarian_right,tradition hierarchy,2,5.575110834356214,6.195307080141064,True,80,0,0.015238095238095238,0.0,inf,4.344110166782464e-49,1.4433656360599798e-48,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right approach,3,5.685162133817851,5.905832624745072,True,60,0,0.011428571428571429,0.0,inf,5.8353160557228e-37,1.5900464384641493e-36,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right worldview,3,5.575110834356214,5.87183076882912,True,58,0,0.011047619047619047,0.0,inf,9.494984123717402e-36,2.4449584118572314e-35,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right framework,3,5.575110834356214,5.836659555983385,True,56,0,0.010666666666666666,0.0,inf,1.5440895967903513e-34,3.8415755668938695e-34,True
model::Qwen3-8B_no_think,authoritarian_right,right ideologies typically,3,4.543856492379952,5.836659555983385,True,56,0,0.010666666666666666,0.0,inf,1.5440895967903513e-34,3.8415755668938695e-34,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right final,3,5.551604471192648,5.723237852829702,True,50,0,0.009523809523809525,0.0,inf,6.617574442819458e-31,1.4947591394965006e-30,True
model::Qwen3-8B_no_think,authoritarian_right,and tradition,2,3.032645362435842,5.639947967979364,True,46,0,0.008761904761904762,0.0,inf,1.7409805325393553e-28,3.600823189790233e-28,True
model::Qwen3-8B_no_think,authoritarian_right,authoritarian right perspectives,3,5.66407823427319,5.52522883672599,True,41,0,0.00780952380952381,0.0,inf,1.8386610183358016e-25,3.4941344075385163e-25,True
model::Qwen3-8B_no_think,authoritarian_right,right perspectives,2,4.054475706010906,5.52522883672599,True,41,0,0.00780952380952381,0.0,inf,1.8386610183358016e-25,3.4941344075385163e-25,True
model::Qwen3-8B_no_think,authoritarian_right,strong leadership,2,3.044845535774952,5.265348874314819,True,156,2,0.029714285714285714,0.00012698412698412698,241.1354534746761,1.4827144666590633e-91,9.199975305173707e-91,True
model::Qwen3-8B_no_think,authoritarian_right,and strength,2,4.758939816996239,5.044891535334215,True,76,1,0.014476190476190476,6.349206349206349e-05,231.334364128334,6.769064534642839e-45,2.1652597735037653e-44,True
model::Qwen3-8B_no_think,authoritarian_right,hierarchy tradition,2,4.543856492379952,4.9530865601889005,True,23,0,0.004380952380952381,0.0,inf,1.3705518276923267e-14,1.8672862202686463e-14,True
model::Qwen3-8B_no_think,authoritarian_right,personal accountability and,3,5.8032992253484075,4.815937301702123,True,20,0,0.0038095238095238095,0.0,inf,8.851031806551865e-13,1.1255015754010397e-12,True
model::Qwen3-8B_no_think,authoritarian_right,right supporters often,3,3.444997249479438,4.479525513580646,True,72,2,0.013714285714285714,0.00012698412698412698,109.48783314020858,4.794351589474139e-41,1.4028926526018079e-40,True
model::Qwen3-8B_no_think,authoritarian_right,self-reliance and,2,3.285588708330227,4.401969664289964,True,40,1,0.007619047619047619,6.349206349206349e-05,120.91362763915546,2.2973028339652095e-23,4.1658836601833905e-23,True
model::Qwen3-8B_no_think,authoritarian_right,hierarchy and the,3,2.9621010974713418,4.1927170040872195,True,97,4,0.018476190476190476,0.00025396825396825396,74.1006209974772,2.717169938505073e-53,1.0140163176305164e-52,True
model::Qwen3-8B_no_think,authoritarian_right,tradition and the,3,3.6054473882320552,4.12890757720252,True,71,3,0.013523809523809523,0.00019047619047619048,71.95964471905774,3.5153830317774236e-39,9.786066277650665e-39,True
model::Qwen3-8B_no_think,authoritarian_right,strength and,2,3.805837082402483,4.032607278302042,True,119,6,0.02266666666666667,0.00038095238095238096,60.85675306957708,7.219989666915376e-64,3.2616619986503674e-63,True
model::Qwen3-8B_no_think,authoritarian_right,personal responsibility,2,2.3953082798344063,3.880844651797486,True,118,7,0.022476190476190476,0.00044444444444444447,51.71122369446609,3.776445754391379e-62,1.5684431963802904e-61,True
model::Qwen3-8B_no_think,authoritarian_right,personal responsibility and,3,3.5764023467363693,3.8725088084604025,True,55,3,0.010476190476190476,0.00019047619047619048,55.57170356111646,8.313477276487008e-30,1.8065151043843075e-29,True
model::Qwen3-8B_no_think,authoritarian_right,personal accountability,2,4.402848313671541,3.813543908495668,True,37,2,0.007047619047619047,0.00012698412698412698,55.88682140801841,2.048187425986367e-20,3.3274969223437823e-20,True
model::Qwen3-8B_no_think,authoritarian_right,identity cultural,2,3.326883427947503,3.7172615209704993,True,20,1,0.0038095238095238095,6.349206349206349e-05,60.22562141491396,1.4174307275335059e-11,1.7463560399037214e-11,True
model::Qwen3-8B_no_think,authoritarian_right,leadership and,2,3.6054473882320552,3.7083540549637615,True,60,4,0.011428571428571429,0.00025396825396825396,45.50867052023121,1.2125615265302978e-31,2.8256524260773907e-31,True
model::Qwen3-8B_no_think,authoritarian_right,importance of preserving,3,4.607126287317922,3.6999814696286153,True,33,2,0.006285714285714286,0.00012698412698412698,49.806785508913165,4.301655867320661e-18,6.477639683246024e-18,True
model::Qwen3-8B_no_think,authoritarian_right,decay,1,2.4551119550162173,3.686631683548059,True,123,9,0.023428571428571427,0.0005714285714285715,41.95962551199532,6.158805684795831e-63,2.621309857578391e-62,True
model::Qwen3-8B_no_think,authoritarian_right,strength,1,3.612027206245808,3.656205771196581,True,476,40,0.09066666666666667,0.0025396825396825397,39.15982404692082,2.850604558645771e-239,9.78707565135048e-238,True
model::Qwen3-8B_no_think,authoritarian_right,self-reliance,1,2.636631338537244,3.6033350605690124,True,66,5,0.012571428571428572,0.00031746031746031746,40.09143518518518,4.3420125908911454e-34,1.069921762827244e-33,True
model::Qwen3-8B_no_think,authoritarian_right,preservation of cultural,3,2.6893804039076388,3.5373822635928347,True,28,2,0.005333333333333333,0.00012698412698412698,42.21983914209115,3.299950390563303e-15,4.568479707365863e-15,True
model::Qwen3-8B_no_think,authoritarian_right,hierarchy and,2,2.6314641899291957,3.5190339489044944,True,179,16,0.034095238095238095,0.0010158730158730158,34.711915795701046,2.2190441173627e-88,1.3288461865602217e-87,True
model::Qwen3-8B_no_think,authoritarian_right,strength of,2,3.056784905475644,3.48092108396272,True,69,6,0.013142857142857144,0.00038095238095238096,34.94614939200927,7.70348318979126e-35,1.964006852842821e-34,True
model::Qwen3-8B_no_think,authoritarian_right,of cultural and,3,2.4652982072594742,3.464240024266962,True,26,2,0.004952380952380952,0.00012698412698412698,39.18912710566616,4.630036342676254e-14,6.161417872036875e-14,True
model::Qwen3-8B_no_think,authoritarian_right,of the nation,3,2.9710032756125293,3.4387371302611736,True,146,14,0.02780952380952381,0.0008888888888888889,32.15203761755486,2.5356869186053784e-71,1.28027329713899e-70,True
model::Qwen3-8B_no_think,authoritarian_right,nation and,2,2.6398163458359027,3.420396672365224,True,55,5,0.010476190476190476,0.00031746031746031746,33.33878729547642,8.420031932599633e-28,1.707211198932603e-27,True
model::Qwen3-8B_no_think,authoritarian_right,right supporters typically,3,3.9655083060939296,3.402021897546259,True,54,5,0.010285714285714285,0.00031746031746031746,32.726327944572745,3.1123788773492556e-27,6.1649043147494874e-27,True
model::Qwen3-8B_no_think,authoritarian_right,belief in strong,3,2.7165682810547445,3.3944876530644406,True,73,7,0.013904761904761904,0.00044444444444444447,31.71276801236237,3.444563177639987e-36,9.097179674279966e-36,True
model::Qwen3-8B_no_think,authoritarian_right,right worldview,2,3.9655083060939296,3.3065003985037897,True,58,6,0.011047619047619047,0.00038095238095238096,29.312788906009246,1.3322916723012164e-28,2.7666540775609937e-28,True
model::Qwen3-8B_no_think,authoritarian_right,strong unified,2,2.929946691007266,3.3065003985037897,True,58,6,0.011047619047619047,0.00038095238095238096,29.312788906009246,1.3322916723012164e-28,2.7666540775609937e-28,True
model::Qwen3-8B_no_think,authoritarian_right,undermines personal,2,4.032948557312572,3.2541916546882446,True,21,2,0.004,0.00012698412698412698,31.622489959839356,3.242601621350043e-11,3.9666029334804564e-11,True
model::Qwen3-8B_no_think,authoritarian_right,weakening of,2,3.2442442223854266,3.225630239306983,True,37,4,0.007047619047619047,0.00025396825396825396,27.939861883752158,1.6082103733300175e-18,2.457650867255071e-18,True
model::Qwen3-8B_no_think,authoritarian_right,to established,2,2.8086791155532023,3.1744675618650486,True,43,5,0.00819047619047619,0.00031746031746031746,26.004801229114655,4.841378556230088e-21,8.095162196293817e-21,True
model::Qwen3-8B_no_think,authoritarian_right,tradition and,2,3.9119102701564343,3.160071100364075,True,156,20,0.029714285714285714,0.0012698412698412698,24.08598351001178,8.690671308247119e-72,4.431381904700263e-71,True
model::Qwen3-8B_no_think,authoritarian_right,sacred,1,2.4046172407484123,3.1277042875187266,True,26,3,0.004952380952380952,0.00019047619047619048,26.124425727411946,3.40306782227898e-13,4.392430898430262e-13,True
model::Qwen3-8B_no_think,authoritarian_right,of preserving,2,4.6397824141040696,3.1171134396918942,True,48,6,0.009142857142857144,0.00038095238095238096,24.212226066897347,5.21161320112279e-23,9.25510620199392e-23,True
model::Qwen3-8B_no_think,authoritarian_right,right supporters,2,2.761358288666157,3.055735900064388,True,161,23,0.030666666666666665,0.0014603174603174604,21.63273727647868,3.436063481243414e-72,1.7874471644852102e-71,True
model::Qwen3-8B_no_think,authoritarian_right,established norms,2,2.9137856831079088,3.0552515376747023,True,59,8,0.011238095238095238,0.0005079365079365079,22.365103062993644,1.643194601333183e-27,3.305645389400739e-27,True
model::Qwen3-8B_no_think,authoritarian_right,preservation of,2,2.6538477701881544,3.0542699636556514,True,207,30,0.03942857142857143,0.0019047619047619048,21.5086258179655,2.591419382508265e-92,1.6682262274896956e-91,True
model::Qwen3-8B_no_think,authoritarian_right,many authoritarian,2,3.0793460742692185,3.0539676082949416,True,52,7,0.009904761904761904,0.00044444444444444447,22.498653328203154,1.9736195443914877e-24,3.6826596571073046e-24,True
